1689263088.6715903282-0.052288577117004853001,0.091342680053023983522,0.0062482037373349230691
1689263088.72220397-0.00062631666714163536369,0.065261807414804223759,0.056658272010557619858
1689263088.7727432251-0.038866180501187619356,0.088432624573465581919,-0.0013099844520180203844
1689263088.823390007-0.029101220711746478287,0.08547336082571502236,-0.0056695617176323320763
1689263088.8741457462-0.021379422911955159314,0.08347461970274319687,-0.01287012939438303416
1689263088.92486953740.15433693965151751293,0.65325805482568033433,-0.018727348833102119841
1689263088.97552251820.16633911430429626499,0.6577071006120971397,-0.022934059630332015445
1689263089.0260248184-0.048629436333644693313,0.087716250050153141138,0.021071615159723944277
1689263089.07663178440.2848646643625012409,0.7500110035516999174,-0.025100706621458745982
1689263089.12714672090.352083251965033317,0.74682738483583976929,0.022160515255026269621
1689263089.1778779030.35843603000063262165,0.76129012900813075593,0.023543557165786210827
1689263089.22846961020.37040339252251874846,0.76633680892160604969,0.024511704422692626171
1689263089.27919507030.34671746992042806745,0.73859175783722486042,0.026030801335145625774
1689263089.32986021040.35376917409943342552,0.72959282151168380892,0.028364696694078150863
1689263089.38062286380.3545167723000893778,0.72979679169746847212,0.031603307316204920507
1689263089.43129515650.40479630759403628648,0.7374527639494792286,0.034971397649598001678
1689263089.48175454140.35828268285626985179,0.73974654274871909365,-0.0086940467495801865283
1689263089.53224587440.3544952015546085633,0.71510474955913350126,-0.001649677984954411869
1689263089.5830066204-0.15608388820278007447,0.018453481692178669293,0.0082281043733978265209
1689263089.6338608265-0.17941680663750869673,0.020983379085928871577,0.019228867090214096791
1689263089.6843979359-0.094923141992188431182,0.065196539362215200075,0.029545229870215017343
1689263089.73511314390.32870733560183340582,0.5976813713649142823,0.041923520579008388687
1689263089.7857508659-0.17070471226441608081,0.021074184027303433098,0.04995708378056396004
1689263089.83622407910.35158646308873631181,0.50569555872056370927,0.092918705097227494161
1689263089.88674688340.34761648696017399818,0.47218909760662741704,0.088647855040800915827
1689263089.93756842610.33884626754737967591,0.44402527911107581016,0.081709616171223131698
1689263089.98837018010.33470654464096383229,0.42073865020191342223,0.072379392307205026036
1689263090.03899240490.31294411088188944792,0.39794009668095353671,0.060850144672398076562
1689263090.08966636660.3079687732631591901,0.37637340608254987728,0.048309691826680378757
1689263090.14047002790.2864031965689611825,0.34743157103600563751,0.035340919614332944043
1689263090.19099450110.28241035872369857351,0.32733866310221126916,0.020383452735384499643
1689263090.24149847030.27921662028447191695,0.30986869537618921822,0.010462868653128953866
1689263090.2922892570.27382953199795134758,0.29142357269444518764,0.00025125316224827720646
1689263090.34301471710.27927131395410620396,0.27776176530115936902,-0.0050604114823400991874
1689263090.39356732370.27438253335611184625,0.26325916345729372114,-0.0078130426325762614148
1689263090.44447183610.2663032686247959191,0.24181638754630740973,-0.0059916721902738556693
1689263090.49505901340.27017142811006322756,0.24278810026621999718,-0.0018263201117291183451
1689263090.54575681690.2599573612131108602,0.22403458851131385909,0.0058242678730952013311
1689263090.596537590.25044794103921497186,0.20855464436250115146,0.013561169696657826567
1689263090.64707279210.23991322370844359035,0.19429098830267599318,0.022045457769876930509
1689263090.69806766510.23418588013796193259,0.18199538981950669214,0.031349199493462820421
1689263090.7486984730.23150736526628390433,0.17389200082795663871,0.037977574771836275502
1689263090.79938554760.23606099503071986678,0.16785910921871316503,0.04399696401812730473
1689263090.85020780560.2472731696056704731,0.16444431828004701934,0.04762804929545816357
1689263090.90094089510.26983146314699713031,0.16040960180357388687,0.055909013785997996315
1689263090.95163750650.28324881859519179805,0.1591523561320037361,0.057400325357995274356
1689263091.00229787830.18770719912243183369,0.091688604785746807835,0.057221069234054400265
1689263091.05277276040.23533454157790645311,0.097149911025771751305,0.055069689648393649328
1689263091.10349464420.2241300961387113766,0.089690180959685283923,0.052560531706063950974
1689263091.15424132350.35705460628372731602,0.16261336839310736035,0.049173108668516818387
1689263091.20478415490.36943208041561637067,0.16323842722671666472,0.047100596356570989531
1689263091.25580263140.39889300476685873864,0.16270494170487492802,0.042449998888751061532
1689263091.30676531790.42266314124361781257,0.16312003413021081144,0.038521327779595437857
1689263091.35753202440.42985062568928955606,0.16128287541896968449,0.035942649031282136729
1689263091.40806436540.46376639776208106181,0.15765535639965078119,0.034295531978741966572
1689263091.45840597150.47022477399397022424,0.16375530694984741231,0.032038857151232891241
1689263091.5089983940.54017964792244421712,0.16416626734294148537,0.030920114823353328504
1689263091.55963706970.55287037897385826746,0.16076731927237197795,0.028837884872785435331
1689263091.61009073260.53654479819776523808,0.15783276009089985958,0.028402061307937154222
1689263091.66069531440.50824042929665669277,0.16415813792096622947,0.027367429283947142249
1689263091.71118831630.55749371016683957336,0.16185370626456574428,0.028223866966781974153
1689263091.76161766050.52447580259607340381,0.17294268032224147102,0.028768378814204853544
1689263091.81217122080.51144339584197306969,0.16915384481635364899,0.030012437062452268499
1689263091.86308598520.50630936484119071217,0.17115857900627506893,0.031409395186693278568
1689263091.9138751030.49888300730689039142,0.18515199424262696049,0.031840585117056952047
1689263091.96444010730.51355450823651871417,0.1828166019259004349,0.03207973896116361745
1689263092.0151448250.53253088142707660779,0.19148276068819247708,0.032972829671599312995
1689263092.06589770320.47134634001285480309,0.14686888614769200156,0.033026203609286375329
1689263092.11636304860.46827177607685399607,0.1461773004316164748,0.034855423937513507759
1689263092.16694211960.53799904901509121302,0.20928503984539847949,0.037180673738872571654
1689263092.21756458280.54896152250060392674,0.21055286649302051849,0.037743076741274139696
1689263092.26824116710.57611226444294061366,0.20789224867816069597,0.038858251974642599169
1689263092.31914281850.55593456337619340246,0.20475967682853835061,0.04038719741384277917
1689263092.37014079090.58912198479492650094,0.20255974912710783542,0.039182257127134578756
1689263092.42095637320.5680417184617212456,0.19994788648045802582,0.040195451062588483104
1689263092.47171115880.5523406612467587351,0.19229712329854264929,0.038750079089198419258
1689263092.52255868910.55844446683056481184,0.19134386350204923843,0.036629620719625333169
1689263092.57332944870.56937723653295191362,0.25806818909293971487,0.035126890888145911873
1689263092.62406992910.57916163751049087871,0.17795139001575888127,0.032805514182075889984
1689263092.67503643040.56415914518615606355,0.17497269362728462561,0.029885805729845171808
1689263092.72579765320.55462210946264201006,0.17274634055548876432,0.028301399730863208148
1689263092.77650260930.54493167279673926373,0.16607555234843740521,0.0262721746522283639
1689263092.82699894910.57124882975269319907,0.15697665377607017412,0.027802495475360122779
1689263092.8776235580.64338350492793128232,0.15194730388341992633,0.0067321604300873416626
1689263092.92822360990.55808406004831256908,0.15774543188503364899,0.024071014415570080036
1689263092.97902917860.56302382890160851403,0.15045961811749164472,0.023735159388724891283
1689263093.02999258040.52938423828060643395,0.12565720689621007189,0.049625521924992033185
1689263093.08074498180.50265375487305519187,0.12315715349072953178,0.049370722613776119037
1689263093.0810630322,1.0226537548730552096,0.12315715349072953178,-0.47062927738622389873
1689263093.13179183010.56337601426863215259,0.1482099771573825997,0.021104058959640681348
1689263093.1319830418,1.0833760142686321704,0.1482099771573825997,-0.49889594104035933642
1689263093.18285870550.56940349658191102833,0.14474681240742237609,0.018653528693340415412
1689263093.1831636429,1.0894034965819110461,0.14474681240742237609,-0.50134647130665954684
1689263093.23427391050.5249374727430595744,0.2064439766734291748,-0.012379474010995983324
1689263093.2345349789,1.0449374727430595922,0.2064439766734291748,-0.53237947401099594558
1689263093.28542709350.5441272912525367822,0.20497315270067950621,-0.028723000450995794797
1689263093.2857794762,1.0641272912525368,0.20497315270067950621,-0.54872300045099575705
1689263093.33662343030.5753859402217824659,0.10393540655380750781,-0.00028425531786491209374
1689263093.3368844986,1.0953859402217824837,0.10393540655380750781,-0.52028425531786492986
1689263093.38774299620.5990861325841749796,0.18544907532964161057,-0.070117002749980755771
1689263093.3880400658,1.1190861325841749974,0.18544907532964161057,-0.59011700274998080129
1689263093.4387781620.60260152825106727548,0.18009052215824206122,-0.075484407920975993278
1689263093.4389021397,1.1226015282510672932,0.18009052215824206122,-0.59548440792097601104
